ID,projectID,projectName,publishedTime,field,views,appreciations,comments,pic,colors,ownerID,ownerName,followers
316,15887239,Student Mentor - Company sponsored project,20140406,Industrial Design,271,13,2,https://mir-s3-cdn-cf.behance.net/projects/404/15887239.548a34906abd8.jpg,"[{'r': 226, 'g': 223, 'b': 214}]",3113971,iluccion,285
317,16461707,Skull Helmet,20140429,Industrial Design,218,13,0,https://mir-s3-cdn-cf.behance.net/projects/404/16461707.549917e50eb0f.jpg,"[{'r': 255, 'g': 255, 'b': 255}]",2198357,ykkoh,20
318,17259561,Daft Punk Vintage Bike Helmets,20140529,Fashion,223,13,0,https://mir-s3-cdn-cf.behance.net/projects/404/17259561.548c3068266d2.png,"[{'r': 4, 'g': 4, 'b': 4}]",264005,patricksemaan,263
319,18656605, HELMET DESIGN | FASTRACK,20140728,Creative Direction,323,13,4,https://mir-s3-cdn-cf.behance.net/projects/404/18656605.548e424a59c19.jpg,"[{'r': 254, 'g': 254, 'b': 254}]",6065301,sanildhadwb024,131
320,20428327,"""FOLDMET""  folding helmet",20141011,Industrial Design,202,13,0,https://mir-s3-cdn-cf.behance.net/projects/404/20428327.54391e5c2cab5.jpg,"[{'r': 84, 'g': 84, 'b': 84}]",8281503,edoardovig315e,9
321,22354843,K2 Thermal Imaging Helmet Facelift,20141229,Industrial Design,285,13,1,https://mir-s3-cdn-cf.behance.net/projects/404/22354843.54a16feaaa9f0.jpg,"[{'r': 246, 'g': 246, 'b': 246}]",10594841,ElertsMartins,41
322,24558743,[WINNER] HELMET DESIGN CONTEST,20150318,Graphic Design,194,13,1,https://mir-s3-cdn-cf.behance.net/projects/404/e4bc6424558743.Y3JvcCw5NjAsNzUwLDAsNTQ.jpg,"[{'r': 235, 'g': 244, 'b': 252}]",12339699,valentindaloyau,226
323,26307013,Prototype for Emotional Replication 1B,20150518,Fine Arts,193,13,1,https://mir-s3-cdn-cf.behance.net/projects/404/39f04726307013.555906047089c.jpg,"[{'r': 216, 'g': 222, 'b': 237}]",8156437,AllanDoyle,67
324,27217623,Tetra Smart Bicycle Helmet,20150618,Industrial Design,354,13,1,https://mir-s3-cdn-cf.behance.net/projects/404/62527e27217623.Y3JvcCwzMjEyLDI1MTQsMTU4Niw2OTg.png,"[{'r': 78, 'g': 78, 'b': 78}]",12033339,learhu,21
325,38100635,Daft Punk | Helmet render,20160607,Industrial Design,503,13,0,https://mir-s3-cdn-cf.behance.net/projects/404/75720a38100635.Y3JvcCw0MTg0LDMyNzAsMTYxLDA.jpg,"[{'r': 28, 'g': 28, 'b': 28}]",9313543,jeremielevain,1800
326,41051573,Fisheye (bicycle helmet),20160726,Industrial Design,231,13,4,https://mir-s3-cdn-cf.behance.net/projects/404/1eb3d441051573.Y3JvcCwxMjAyLDk0MSwwLDA.png,"[{'r': 243, 'g': 244, 'b': 245}]",31318827,AnaNas24,270
327,46677727,Helmet challenge,20161224,Graphic Design,142,13,2,https://mir-s3-cdn-cf.behance.net/projects/404/3ba09546677727.585e67d0360d6.png,"[{'r': 15, 'g': 21, 'b': 26}]",9625203,romeodesigner911,427
328,48892181,COR • winter helmet,20170216,Industrial Design,94,13,0,https://mir-s3-cdn-cf.behance.net/projects/404/119bc848892181.58acdef0e5908.jpg,"[{'r': 213, 'g': 215, 'b': 218}]",44182681,dcobco,19
329,55344657,Panda | Casco infantil,20170802,Industrial Design,132,13,0,https://mir-s3-cdn-cf.behance.net/projects/404/b77c0c55344657.Y3JvcCwxMDI1LDgwMiwwLDA.jpg,"[{'r': 165, 'g': 165, 'b': 165}]",88246033,lucasacurse502,21
330,58900727,Велосипедный шлем,20171121,Industrial Design,75,13,0,https://mir-s3-cdn-cf.behance.net/projects/404/4fb5e858900727.Y3JvcCw4OTUsNzAxLDI4LDE5NjM.jpg,"[{'r': 238, 'g': 212, 'b': 206}]",15182179,drotovai7b97,8
331,72705839,Portable helmet for bicycle,20181118,Industrial Design,82,13,0,https://mir-s3-cdn-cf.behance.net/projects/404/270f8472705839.5cab0688b8b01.jpg,"[{'r': 78, 'g': 145, 'b': 206}]",71561429,bartumesirci,12
332,73714255,Illumine Helmet,20181213,Industrial Design,122,13,1,https://mir-s3-cdn-cf.behance.net/projects/404/acbd9773714255.Y3JvcCwxMjc0LDk5Niw4MiwzNzk0.jpg,"[{'r': 32, 'g': 31, 'b': 27}]",118905857,omkaradepd887,36
333,11924649,Bicycle helmet : Nature & Form,20131111,Industrial Design,504,12,2,https://mir-s3-cdn-cf.behance.net/projects/404/11924649.5482131178646.jpg,"[{'r': 172, 'g': 172, 'b': 172}]",3226317,vanessahorig,371
334,14105535,Architect's Helmet,20140129,Architecture,1013,12,3,https://mir-s3-cdn-cf.behance.net/projects/404/14105535.54850978dcafa.jpg,"[{'r': 253, 'g': 253, 'b': 253}]",4551013,boazdekel,166
335,14845411,Som - her own safety zone,20140226,Illustration,485,12,1,https://mir-s3-cdn-cf.behance.net/projects/404/d9007714845411.Y3JvcCw0MDUsMzE3LDQ5NCw0OA.jpg,"[{'r': 251, 'g': 251, 'b': 249}]",2063625,somi_choi,174
336,16402547,Fighter Jet Helmet,20140426,Graphic Design,166,12,1,https://mir-s3-cdn-cf.behance.net/projects/404/16402547.548af204e6682.jpg,"[{'r': 96, 'g': 89, 'b': 87}]",1924271,LissaSimon,33
337,19582727,Cyclist Helmet - Solidworks,20140907,Industrial Design,148,12,0,https://mir-s3-cdn-cf.behance.net/projects/404/19582727.548fa376df127.jpg,"[{'r': 211, 'g': 211, 'b': 211}]",7573563,Meritt_Design,9
338,20249003,Vespa Helmet,20141004,Industrial Design,147,12,0,https://mir-s3-cdn-cf.behance.net/projects/404/20249003.542f474e232c1.jpg,"[{'r': 255, 'g': 255, 'b': 255}]",5335219,giovagilardi,24
339,21897977,Military Helmet Concept,20141208,Engineering,375,12,0,https://mir-s3-cdn-cf.behance.net/projects/404/21897977.54852a16ccf1d.jpg,"[{'r': 253, 'g': 253, 'b': 253}]",676962,elliotcohen,77
340,25336289,BELL Sports,20150414,Industrial Design,240,12,1,https://mir-s3-cdn-cf.behance.net/projects/404/7b53c425336289.56bcf118a8683.jpg,"[{'r': 1, 'g': 1, 'b': 1}]",8026629,Lacerated1,20
341,27329119,Helmet Concept,20150623,Industrial Design,178,12,1,https://mir-s3-cdn-cf.behance.net/projects/404/3fb0c427329119.55882c8052ebe.jpg,"[{'r': 97, 'g': 95, 'b': 97}]",914277,samuelemontorfano,332
342,32782063,1098 Fire Helmet,20160112,Industrial Design,282,12,0,https://mir-s3-cdn-cf.behance.net/projects/404/7c173632782063.Y3JvcCwxODI2LDE0MjgsNDIwLDExNw.jpg,"[{'r': 241, 'g': 241, 'b': 241}]",9091359,DaveKendall,49
343,39582397,SW ANH Tie pilot helmet making (WIP),20160926,Industrial Design,84,12,2,https://mir-s3-cdn-cf.behance.net/projects/404/c7842a39582397.Y3JvcCw5NjEsNzUyLDE1OSww.jpg,"[{'r': 98, 'g': 86, 'b': 93}]",13235327,neon-runner,24
344,43837917,Late Helmet Challenge,20161013,Industrial Design,71,12,0,https://mir-s3-cdn-cf.behance.net/projects/404/e6543043837917.Y3JvcCwxNDk0LDExNjksMTU4LDEzNg.png,"[{'r': 1, 'g': 0, 'b': 1}]",25938551,Jaythe13,31
345,4477231,"Sketchy Sketch Sketch,",20120710,Industrial Design,262,12,2,https://mir-s3-cdn-cf.behance.net/projects/404/0bfc754477231.556a9d0df0719.jpg,"[{'r': 221, 'g': 204, 'b': 167}]",1305171,vincentpascual,22
346,45543775,SciFi Helmet,20161123,Industrial Design,238,12,0,https://mir-s3-cdn-cf.behance.net/projects/404/9852da45543775.Y3JvcCw5MjIsNzIyLDMwOSww.jpg,"[{'r': 27, 'g': 32, 'b': 42}]",29171947,Dmi3ryd,205
347,46499783,Industrial Design Portfolio 2016,20161219,Industrial Design,166,12,1,https://mir-s3-cdn-cf.behance.net/projects/404/034a4c46499783.Y3JvcCwxMjQyLDk3Miw1ODgsMTcx.png,"[{'r': 255, 'g': 255, 'b': 255}]",50317821,cmwill24570d,21
348,49299391,头盔 | Helmet,20170225,Industrial Design,319,12,0,https://mir-s3-cdn-cf.behance.net/projects/404/857e5249299391.Y3JvcCwxOTY2LDE1MzgsMTExLDA.png,"[{'r': 27, 'g': 27, 'b': 28}]",42649981,9123752442dbd,76
349,58447817,Dieselpunk future daily renders,20171103,Illustration,171,12,0,https://mir-s3-cdn-cf.behance.net/projects/404/7333a058447817.Y3JvcCwxMjgzLDEwMDQsMCwxMzk.jpg,"[{'r': 236, 'g': 213, 'b': 49}]",522595,archy13,895
350,68402491,Future soldier Concept,20180728,Graphic Design,77,12,0,https://mir-s3-cdn-cf.behance.net/projects/404/83660c68402491.Y3JvcCwxMzgwLDEwODAsMTY0LDA.jpg,"[{'r': 1, 'g': 4, 'b': 5}]",26391615,Sryimlate,7
351,10303053,Red Bull Bike Helmet,20130810,Industrial Design,449,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/10303053.547fcf100543a.jpg,"[{'r': 215, 'g': 230, 'b': 233}]",3286971,mcuellar,7
352,13844011,3D Packaging Projects,20140119,Illustration,319,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/13844011.54b0c5aaaac50.jpg,"[{'r': 219, 'g': 216, 'b': 215}]",827383,rcasillas,13
353,18304699,MV Agusta / Savoy - Jet Helmet,20140712,Automotive Design,232,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/18304699.548dbc0c3cb15.jpg,"[{'r': 0, 'g': 86, 'b': 211}]",1788481,cactushug,155
354,20474347,Portfolio 2014,20141015,Automotive Design,227,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/20474347.543e44a4837b3.png,"[{'r': 15, 'g': 19, 'b': 19}]",4754345,stefanheijboer,18
355,22957951,T-Rex Motorcycle Helmet,20150122,Crafts,535,11,1,https://mir-s3-cdn-cf.behance.net/projects/404/22957951.54c00dc28cdb2.jpg,[],8110883,williambottini5000,24
356,25117481,Daft Punk Helmet,20150407,Industrial Design,233,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/4141d125117481.55e1e5bb8b38b.jpg,"[{'r': 4, 'g': 3, 'b': 3}]",12093767,nikitamendon,20
357,27049027,©WHATEVER Brand プロジェクト •2•,20150612,Branding,122,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/ab56d127049027.557a2a4100389.jpg,"[{'r': 254, 'g': 254, 'b': 254}]",14094815,IshidaKeiji,123
358,34631987,Helmet Rendering Process,20160303,Industrial Design,90,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/a1506934631987.Y3JvcCw0OTMsMzg1LDE1MSwzNw.jpg,"[{'r': 206, 'g': 233, 'b': 181}]",28002034,elainej,22
359,35860669,FRP HELMET (modelling lab),20160407,Industrial Design,129,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/8efa4f35860669.Y3JvcCwyMzkzLDE4NzQsMjExLDg3.png,"[{'r': 19, 'g': 20, 'b': 18}]",22180767,PratikShinde,31
360,37650329,THE DEFENDER,20160527,Industrial Design,155,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/25584437650329.Y3JvcCwxNDM4LDExMjQsMTAyLDA.jpg,"[{'r': 76, 'g': 76, 'b': 76}]",3900687,StevePuertas,99
361,37793477,// RENDERING //2017,20160531,Automotive Design,257,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/910dfa37793477.Y3JvcCw0NTAwLDM1MjIsMjExLDU2Ng.jpg,"[{'r': 36, 'g': 31, 'b': 29}]",2588405,C_kirket,46
362,46167011,Airon - The Inflatable Helmet for Citi-bike User,20161209,Industrial Design,127,11,1,https://mir-s3-cdn-cf.behance.net/projects/404/dc175e46167011.Y3JvcCwxMzg2LDEwODUsNiww.jpg,"[{'r': 94, 'g': 82, 'b': 86}]",56716733,kihoonghwo897e,3
363,49895169,Daft Punk Helmets,20170309,Industrial Design,182,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/bf60bc49895169.Y3JvcCwxMDA5LDc5MCwzMzQsMA.jpg,"[{'r': 3, 'g': 0, 'b': 5}]",5255241,vdominguez,76
364,52303315,NiraVayu: Breath Fresh Again Product Strategy,20170505,Industrial Design,242,11,1,https://mir-s3-cdn-cf.behance.net/projects/404/cc3c6d52303315.Y3JvcCwyNjk4LDIxMTIsMjQzOCwxMjY.jpg,"[{'r': 26, 'g': 37, 'b': 49}]",61343723,singhmanvendra,16
365,56318445,Helmet purse,20170901,Fashion,66,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/f71ee556318445.Y3JvcCwxMjA0LDk0MywwLDI0MTU.jpg,"[{'r': 255, 'g': 255, 'b': 254}]",63059575,bartang,10
366,57610141,Bugatti Bebe,20171010,Automotive Design,174,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/24efcf57610141.Y3JvcCw0NDk2LDM1MTksMjMzLDA.jpg,"[{'r': 0, 'g': 23, 'b': 45}]",48152259,patrick_mc2bf4,8
367,5930865,Bike Helmet,20121115,Industrial Design,300,11,0,https://mir-s3-cdn-cf.behance.net/projects/404/5930865.5469de359f835.jpg,"[{'r': 206, 'g': 206, 'b': 206}]",1178207,sidbhat,27
368,70831129,Hexodeus - Orion VR Classic Edition,20180930,Product Design,118,11,1,https://mir-s3-cdn-cf.behance.net/projects/404/bc86e370831129.Y3JvcCwxMDcxLDgzNywwLDA.jpg,"[{'r': 5, 'g': 3, 'b': 3}]",36063845,AlexandreFerra,677
369,13135113,Mountain Bike - Full Helmet,20131216,Drawing,211,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/13135113.5483a624c0296.jpg,"[{'r': 215, 'g': 197, 'b': 56}]",4448975,gcasagrande,106
370,13763949,Helmet - Concept design,20140116,Automotive Design,255,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/d0935413763949.5512d2f40563f.jpg,"[{'r': 255, 'g': 255, 'b': 254}]",2566673,SelliCoradazzi,44
371,17695267,Jackson Safety Auto Darkening Welding Helmet,20140617,UI/UX,246,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/3d307b17695267.Y3JvcCwxMTM3LDg5MCwzNjUsMA.jpg,"[{'r': 254, 'g': 254, 'b': 253}]",6266977,formationdesigngroup,805
372,18885543,Sophomore 3D Modeling,20140807,Industrial Design,114,10,1,https://mir-s3-cdn-cf.behance.net/projects/404/18885543.548e997688883.jpg,"[{'r': 187, 'g': 187, 'b': 187}]",5393097,haleighwoj,21
373,19002995,3D Modelling-Rendering,20140812,Automotive Design,143,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/19002995.548ec5ef72de1.jpg,"[{'r': 1, 'g': 3, 'b': 3}]",5909697,Shelin,18
374,20883243,PSCHHHIIT helmet,20141029,Industrial Design,218,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/a51ca620883243.5546238d37698.jpg,"[{'r': 208, 'g': 0, 'b': 111}]",7114323,arthursenant,110
375,21569261,Maverick | Farmer Head Protection,20141125,Industrial Design,118,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/21569261.5473e1d3bb497.png,"[{'r': 254, 'g': 254, 'b': 254}]",3283137,NickSadowsky,39
376,23254693,Joi - Compactable Helmet,20150201,Industrial Design,183,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/64b83b23254693.54cd421f9e049.png,[],11323263,paolavega,26
377,24374937,Wild Colors Kids Helmet Mini Project  ,20150312,Illustration,174,10,1,https://mir-s3-cdn-cf.behance.net/projects/404/f9dc5924374937.54ff9a2cc834d.jpg,"[{'r': 148, 'g': 239, 'b': 227}]",1514355,blittle,136
378,24407963,NFL PIN LOGO,20150312,Branding,206,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/16f6d324407963.5500e68351272.jpg,"[{'r': 211, 'g': 211, 'b': 211}]",4010959,MarcoLicea,45
379,24546609,Ski Goggle + Helmet,20150317,Drawing,241,10,2,https://mir-s3-cdn-cf.behance.net/projects/404/35302e24546609.5507edb81ac82.jpg,"[{'r': 47, 'g': 47, 'b': 47}]",1525517,jiaruei,141
380,25144895,/MDL Helmet,20150408,Automotive Design,89,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/fda8c125144895.Y3JvcCwxMDI3LDgwMywyNDEsMA.jpg,"[{'r': 84, 'g': 88, 'b': 103}]",9296045,idallme,20
381,25833381,Huxley Welding Helmet,20150501,Industrial Design,222,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/e7f3ce25833381.554734f451bec.jpg,"[{'r': 169, 'g': 213, 'b': 195}]",1824319,chiarasoriano,29
382,26864283,Concept Oneal,20150605,Industrial Design,262,10,1,https://mir-s3-cdn-cf.behance.net/projects/404/86ddc726864283.55719b0946518.jpg,"[{'r': 239, 'g': 239, 'b': 239}]",13005653,tiare236d216,6
383,30781919,iHelmet,20151030,Industrial Design,86,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/a457f630781919.Y3JvcCwxNDA2LDExMDAsMjEsMA.jpg,"[{'r': 236, 'g': 236, 'b': 235}]",10434747,nfouad,38
384,40724183,Deep Sea Exploration Helmet II,20160717,Character Design,357,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/bd727240724183.Y3JvcCwxMzE0LDEwMjgsMzM4LDE5.jpg,"[{'r': 169, 'g': 169, 'b': 169}]",13186975,gary-c,18
385,42790029,#helmetchallenge,20160913,Industrial Design,98,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/2ad6cc42790029.Y3JvcCw0ODczLDM4MTQsMCwxMTA2.jpg,"[{'r': 15, 'g': 19, 'b': 37}]",2436245,tati1333,25
386,43426713,Moto Helmet for Zortrax,20160930,Industrial Design,201,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/943b7743426713.Y3JvcCw5MzcsNzMzLDIzMSw5.jpeg,"[{'r': 241, 'g': 247, 'b': 250}]",1008875,samuelbernier,1873
387,45753595,Sense2 headset design,20161128,Illustration,110,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/04582845753595.Y3JvcCwxMjAwLDkzOCwwLDEzMA.png,"[{'r': 16, 'g': 17, 'b': 17}]",671466,sergioseabra,188
388,47557715,#Helmetchallenge,20170117,Industrial Design,129,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/4aa81647557715.Y3JvcCwxMzAxLDEwMTgsMCw0MjQ.jpg,"[{'r': 34, 'g': 29, 'b': 32}]",53986533,Pavlovdesicb1f,148
389,47805557,Wedze H300 Helmet 2016 - 2017,20170123,Industrial Design,143,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/4f051347805557.Y3JvcCwxMzg0LDEwODMsMjcwLDA.png,"[{'r': 6, 'g': 6, 'b': 6}]",10081809,schittek_wilhelm,21
390,47895787,2D product rendering practice,20170125,Industrial Design,82,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/de38c947895787.Y3JvcCwzMTc4LDI0ODcsMTgwLDA.jpg,"[{'r': 6, 'g': 16, 'b': 16}]",18092383,Hsiang_Juan,41
391,57057971,War Thor helmet. Thor Ragnarok,20170924,Character Design,243,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/474cc957057971.Y3JvcCwxMDY5LDgzNywwLDUxNw.jpg,"[{'r': 7, 'g': 3, 'b': 3}]",827967,JayThakur,531
392,59136283,Floppy Helmet,20171123,Industrial Design,277,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/a63f1659136283.Y3JvcCwxMjAyLDk0MSwwLDE5MA.png,"[{'r': 181, 'g': 181, 'b': 181}]",107479233,hipd2017,1118
393,6123729,LONGCHAMP - Le casque,20121130,Industrial Design,311,10,1,https://mir-s3-cdn-cf.behance.net/projects/404/6123729.546ae460ea62b.jpg,"[{'r': 255, 'g': 255, 'b': 255}]",1896147,MUBdesignstudio,66
394,62334491,THULE+Dyson Wind Shield Helmet,20180222,Industrial Design,173,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/3c128762334491.Y3JvcCw2ODMsNTM1LDEwMSwyMA.png,"[{'r': 59, 'g': 62, 'b': 65}]",65156667,diegocuervo,10
395,70831517,Hexodeus - Horus Reality Helmet,20180930,Product Design,146,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/24f6d370831517.Y3JvcCw5NDAsNzM1LDAsNDA1.jpg,"[{'r': 3, 'g': 3, 'b': 3}]",36063845,AlexandreFerra,677
396,7890409,TARA_making of video blog,20130331,Graphic Design,242,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/7890409.54745ea6851bb.jpg,"[{'r': 0, 'g': 0, 'b': 0}]",1860653,esikeda,209
397,9671127,Handout Eurobike Advertisment,20130705,Graphic Design,233,10,0,https://mir-s3-cdn-cf.behance.net/projects/404/9671127.547dd3afc3b95.jpg,"[{'r': 255, 'g': 255, 'b': 255}]",2978075,manuelherndler,39
398,11699309,Photoshop sketch - Fox Helmet concept,20131027,Illustration,641,9,0,https://mir-s3-cdn-cf.behance.net/projects/404/11699309.5481c18105f4c.jpg,"[{'r': 255, 'g': 255, 'b': 255}]",3881827,marcoboccellato,42
399,18245939,NIKE D-FEND LACROSSE HELMET,20140710,Industrial Design,199,9,3,https://mir-s3-cdn-cf.behance.net/projects/404/18245939.548da58faff76.png,"[{'r': 250, 'g': 245, 'b': 244}]",1206595,Paul_Wise,14
400,19274209,Speed sport race helmet NESTELL Design 2014,20140825,Industrial Design,72,9,0,https://mir-s3-cdn-cf.behance.net/projects/404/19274209.548f2d698fe4b.jpg,"[{'r': 94, 'g': 94, 'b': 94}]",2047151,wsn1,3
401,20133741,Fox helmet concept,20140930,Industrial Design,79,9,0,https://a5.behance.net/da62ae34c322b5995cd991eb96169669520726df/img/covers/404-blocked.png,"[{'r': 8, 'g': 8, 'b': 8}]",8210211,ChiaraCosso,13
402,20599509,Ottawa BIXI Bike Helmet,20141018,Fashion Styling,240,9,0,https://mir-s3-cdn-cf.behance.net/projects/404/20599509.54c49c51d170d.png,"[{'r': 245, 'g': 244, 'b': 244}]",9018407,nancylidanxu,18
403,20803285,Skylotec Climbing Helmet,20141027,Industrial Design,208,9,1,https://mir-s3-cdn-cf.behance.net/projects/404/20803285.544d22140ed30.jpg,"[{'r': 239, 'g': 240, 'b': 246}]",7523433,Felix-Design,51
404,21012669,Snowboard Helmet Concept 01,20141104,Industrial Design,219,9,0,https://mir-s3-cdn-cf.behance.net/projects/404/21012669.5457e0be24135.jpg,"[{'r': 176, 'g': 179, 'b': 176}]",9475369,matyasmagyar,211
405,21605527,Peaked ,20141126,Industrial Design,132,9,0,https://mir-s3-cdn-cf.behance.net/projects/404/21605527.54758a128b7e2.jpg,"[{'r': 201, 'g': 212, 'b': 218}]",9966039,clairepuginer,77
